"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2022","6.25","6.90","6.75","6.25","7.39M","-9.42%"
"06/16/2022","6.90","6.90","7.00","6.50","190.20K","0.00%"
"06/15/2022","6.90","7.35","7.00","6.70","6.64M","-6.12%"
"06/14/2022","7.35","7.35","7.35","7.35","627.10K","0.00%"
"06/10/2022","7.35","7.40","7.35","7.35","795.50K","-0.68%"
"06/09/2022","7.40","7.10","7.40","7.10","872.09K","4.23%"
"06/08/2022","7.10","7.05","7.20","7.00","2.87M","0.71%"
"06/07/2022","7.05","7.25","7.05","6.60","5.69M","-2.76%"
"06/06/2022","7.25","7.25","7.25","7.25","920.42K","0.00%"
"06/03/2022","7.25","7.50","7.55","7.25","1.35M","-3.33%"
"06/02/2022","7.50","7.95","7.50","7.20","5.31M","-5.66%"
"06/01/2022","7.95","7.90","8.00","7.90","3.38M","0.63%"
"05/31/2022","7.90","7.90","8.10","7.90","613.36K","0.00%"
"05/30/2022","7.90","7.90","7.90","7.90","1.16M","0.00%"
"05/27/2022","7.90","7.90","8.00","7.45","832.70K","0.00%"
"05/26/2022","7.90","7.50","7.90","7.45","962.88K","5.33%"
"05/25/2022","7.50","8.00","7.70","7.20","5.71M","-6.25%"
"05/24/2022","8.00","8.20","8.00","8.00","1.05M","-2.44%"
"05/23/2022","8.20","8.20","8.20","7.90","584.74K","0.00%"
"05/20/2022","8.20","8.00","8.20","8.20","1.10M","2.50%"
"05/19/2022","8.00","8.15","8.05","8.00","3.02M","-1.84%"
"05/18/2022","8.15","8.10","8.60","8.00","20.99M","1.24%"
"05/17/2022","8.05","8.00","8.20","7.20","21.02M","0.63%"
"05/16/2022","8.00","8.80","8.50","7.95","16.21M","-9.09%"
"05/13/2022","8.80","9.90","10.25","8.80","10.86M","-9.74%"
"05/12/2022","9.75","9.75","9.75","9.10","8.00M","9.55%"
"05/11/2022","8.90","8.90","8.90","8.10","25.35M","9.88%"
"05/10/2022","8.10","8.05","8.10","8.00","9.49M","9.46%"
"05/09/2022","7.40","6.75","7.40","6.55","10.27M","9.63%"
"05/06/2022","6.75","6.15","6.75","6.35","23.55M","9.76%"
"05/05/2022","6.15","5.60","6.15","5.70","5.58M","9.82%"
"05/04/2022","5.60","5.35","5.60","5.20","12.07M","9.80%"
"04/29/2022","5.10","5.10","5.10","5.05","3.01M","0.00%"
"04/28/2022","5.10","5.15","5.10","5.05","1.47M","-0.97%"
"04/27/2022","5.15","5.15","5.20","5.15","524.41K","0.00%"
"04/26/2022","5.15","5.60","5.50","5.05","16.54M","-8.04%"
"04/25/2022","5.60","5.25","5.60","5.25","1.21M","6.67%"
"04/22/2022","5.25","4.90","5.25","5.00","2.13M","7.14%"
"04/21/2022","4.90","4.90","5.05","4.90","898.14K","0.00%"
"04/20/2022","4.90","4.90","4.90","4.90","961.50K","0.00%"
"04/19/2022","4.90","4.90","4.95","4.85","1.22M","0.00%"
"04/14/2022","4.90","4.90","5.00","4.50","4.43M","0.00%"
"04/13/2022","4.90","4.90","4.90","4.90","590.26K","0.00%"
"04/12/2022","4.90","4.90","4.90","4.85","4.91M","0.00%"
"04/11/2022","4.90","4.85","4.90","4.75","1.79M","1.03%"
"04/08/2022","4.85","4.85","4.80","4.75","80.97K","0.00%"
"04/07/2022","4.85","4.85","4.80","4.60","415.69K","0.00%"
"04/06/2022","4.85","4.90","4.85","4.85","715.41K","-1.02%"
"04/05/2022","4.90","4.90","4.90","4.90","899.92K","0.00%"
"04/04/2022","4.90","4.55","4.90","4.90","895.57K","7.69%"
"04/01/2022","4.55","4.40","4.55","4.55","550.56K","3.41%"
"03/31/2022","4.40","4.50","4.85","4.40","4.28M","-2.22%"
"03/30/2022","4.50","4.50","4.80","4.60","323.51K","0.00%"
"03/29/2022","4.50","5.00","4.90","4.50","11.75M","-10.00%"
"03/28/2022","5.00","4.95","5.00","5.00","603.00K","1.01%"
"03/25/2022","4.95","4.95","5.00","4.95","52.04K","0.00%"
"03/24/2022","4.95","4.95","5.00","4.95","56.17K","0.00%"
"03/23/2022","4.95","5.00","4.95","4.95","391.07K","-1.00%"
"03/22/2022","5.00","5.00","5.00","5.00","913.88K","0.00%"
"03/21/2022","5.00","5.05","5.05","5.00","3.39M","-0.99%"
"03/18/2022","5.05","5.10","5.05","5.05","1.67M","-0.98%"
"03/17/2022","5.10","5.10","5.10","5.10","223.42K","0.00%"
"03/16/2022","5.10","5.10","5.10","5.10","299.13K","0.00%"
"03/15/2022","5.10","5.05","5.10","5.05","1.54M","0.99%"
"03/14/2022","5.05","5.20","5.20","5.00","10.12M","-2.88%"
"03/11/2022","5.20","5.10","5.20","5.10","771.85K","1.96%"
"03/10/2022","5.10","5.20","5.10","5.05","858.24K","-1.92%"
"03/09/2022","5.20","5.10","5.20","5.10","900.10K","1.96%"
"03/08/2022","5.10","5.10","5.10","5.10","2.21M","0.00%"
"03/07/2022","5.10","5.00","5.15","5.00","3.13M","2.00%"
"03/04/2022","5.00","4.85","5.00","5.00","4.63M","3.09%"
"03/03/2022","4.85","5.10","5.10","4.85","5.70M","-4.90%"
"03/02/2022","5.10","5.65","5.40","5.10","6.34M","-9.73%"
"03/01/2022","5.65","5.75","5.65","5.65","5.54M","-1.74%"
"02/28/2022","5.75","5.50","5.75","5.50","1.13M","4.55%"
"02/25/2022","5.50","5.25","5.50","5.50","1.35M","4.76%"
"02/24/2022","5.25","5.50","5.35","5.25","1.35M","-4.55%"
"02/23/2022","5.50","5.60","5.50","5.50","256.33K","-1.79%"
"02/22/2022","5.60","5.60","5.70","5.50","1.03M","0.00%"
"02/21/2022","5.60","5.25","5.60","5.30","2.41M","6.67%"
"02/18/2022","5.25","5.00","5.25","5.15","1.53M","5.00%"
"02/17/2022","5.00","5.05","5.00","5.00","1.82M","-0.99%"
"02/16/2022","5.05","5.10","5.15","5.00","4.80M","-0.98%"
"02/15/2022","5.10","5.25","5.25","5.10","3.65M","-2.86%"
"02/14/2022","5.25","5.20","5.25","5.00","7.59M","0.96%"
"02/11/2022","5.20","5.45","5.65","5.20","7.75M","-4.59%"
"02/10/2022","5.45","5.30","5.45","5.35","380.20K","2.83%"
"02/09/2022","5.30","5.05","5.30","5.25","873.61K","4.95%"
"02/08/2022","5.05","5.00","5.15","5.05","2.48M","1.00%"
"02/07/2022","5.00","5.30","5.30","5.00","4.49M","-5.66%"
"02/04/2022","5.30","5.85","5.55","5.30","4.45M","-9.40%"
"02/03/2022","5.85","6.00","6.05","5.85","11.49M","-2.50%"
"02/02/2022","6.00","5.80","6.00","5.75","12.53M","3.45%"
"02/01/2022","5.80","5.70","5.80","5.70","3.48M","1.75%"
"01/31/2022","5.70","5.90","5.80","5.60","1.97M","-3.39%"
"01/28/2022","5.90","5.50","5.90","5.60","2.63M","7.27%"
"01/27/2022","5.50","5.00","5.50","5.05","8.76M","10.00%"
"01/26/2022","5.00","5.00","5.00","5.00","894.49K","0.00%"
"01/25/2022","5.00","5.00","5.10","5.00","3.42M","0.00%"
"01/24/2022","5.00","5.00","5.25","5.00","129.84K","0.00%"
"01/21/2022","5.00","5.00","5.25","5.00","237.14K","0.00%"
"01/20/2022","5.00","4.95","5.00","5.00","576.96K","1.01%"
"01/19/2022","4.95","4.95","5.00","4.95","3.44M","0.00%"
"01/18/2022","4.95","4.95","4.95","4.95","791.42K","0.00%"
"01/17/2022","4.95","5.15","4.95","4.95","506.00K","-3.88%"
"01/14/2022","5.15","5.15","5.20","5.00","265.08K","0.00%"
"01/13/2022","5.15","4.95","5.15","4.95","1.03M","4.04%"
"01/12/2022","4.95","4.95","4.95","4.85","9.61K","0.00%"
"01/11/2022","4.95","4.90","4.95","4.95","693.69K","1.02%"
"01/10/2022","4.90","4.90","4.95","4.75","185.37K","0.00%"
"01/07/2022","4.90","4.90","4.95","4.75","330.02K","0.00%"
"01/06/2022","4.90","4.90","4.90","4.90","420.91K","0.00%"
"01/05/2022","4.90","4.95","4.90","4.90","1.55M","-1.01%"
"01/04/2022","4.95","4.95","4.95","4.90","227.09K","0.00%"
"12/31/2021","4.95","4.70","4.95","4.95","122.14K","5.32%"
"12/30/2021","4.70","4.70","4.95","4.70","104.77K","0.00%"
"12/29/2021","4.70","4.75","4.70","4.70","419.27K","-1.05%"
"12/24/2021","4.75","4.75","4.75","4.75","356.39K","0.00%"
"12/23/2021","4.75","4.75","4.80","4.65","101.34K","0.00%"
"12/22/2021","4.75","4.85","4.75","4.75","1.37M","-2.06%"
"12/21/2021","4.85","4.85","4.85","4.75","291.83K","0.00%"
"12/20/2021","4.85","4.85","4.85","4.85","1.57M","0.00%"
"12/17/2021","4.85","4.70","4.90","4.85","83.67M","3.19%"
"12/16/2021","4.70","4.70","4.85","4.60","74.91K","0.00%"
"12/15/2021","4.70","4.90","4.90","4.60","51.79M","-4.08%"
"12/14/2021","4.90","4.95","4.90","4.90","20.15M","-1.01%"
"12/13/2021","4.95","4.95","4.95","4.95","529.07K","0.00%"
"12/10/2021","4.95","5.00","4.95","4.95","485.67K","-1.00%"
"12/09/2021","5.00","4.90","5.00","4.90","4.41M","2.04%"
"12/08/2021","4.90","4.90","5.00","4.65","56.27K","0.00%"
"12/07/2021","4.90","5.00","5.00","4.90","3.11M","-2.00%"
"12/06/2021","5.00","4.90","5.15","4.95","5.68M","2.04%"
"12/03/2021","4.90","4.80","4.90","4.65","1.89M","2.08%"
"12/02/2021","4.80","4.70","4.80","4.80","308.63K","2.13%"
"12/01/2021","4.70","4.80","4.90","4.70","2.22M","-2.08%"
"11/30/2021","4.80","4.80","4.95","4.65","672.08K","0.00%"
"11/29/2021","4.80","5.00","4.80","4.80","1.29M","-4.00%"
"11/26/2021","5.00","5.15","5.00","5.00","1.06M","-2.91%"
"11/25/2021","5.15","5.25","5.15","5.15","3.18M","-1.90%"
"11/24/2021","5.25","5.35","5.75","5.25","13.78M","-1.87%"
